Time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
13820.0,-4824.519968385818,880.8062091394612,4995.299219233642,-5.467613728187225,-0.9030131303392994,-5.121238501327064
13830.0,-4878.915818251202,871.7249061343437,4943.796625138033,-5.4112402436061515,-0.9131947081163291,-5.1789810866032235
13840.0,-4932.744773257941,862.5423149771345,4891.719597501577,-5.354238050136113,-0.9232701724174105,-5.236121872854377
13850.0,-4986.000579253924,853.2595026859955,4839.074187680946,-5.2966137714517725,-0.9332383527615903,-5.292654221954479
13860.0,-5038.677048686976,843.8775479219029,4785.866513062489,-5.2383741034784075,-0.9430980911343302,-5.348571566477996
13870.0,-5090.7680613234925,834.3975408633088,4732.102756351386,-5.179525813613844,-0.9528482421219351,-5.403867410462274
13880.0,-5142.267564959254,824.8205830794641,4677.789164853243,-5.12007573994212,-0.9624876730445165,-5.458535330161623
13890.0,-5193.1695761223355,815.1477874024185,4622.932049748154,-5.060030790438926,-0.9720152640874764,-5.512568974792992
13900.0,-5243.468180768033,805.3802777977146,4567.537785357383,-4.999397942168963,-0.9814299084314976,-5.565962067273181
13910.0,-5293.157534965715,795.5191892337886,4511.612808402691,-4.938184240475268,-0.9907305123810213,-5.618708404947478
13920.0,-5342.231865577539,785.5656675500941,4455.163617258433,-4.876396798160643,-0.9999159954912041,-5.670801860309663
13930.0,-5390.685470928928,775.5208693239643,4398.196771196496,-4.814042794661245,-1.0089852906933325,-5.722236381713266
13940.0,-5438.512721470763,765.3859617362275,4340.718889624168,-4.75112947521246,-1.017937344418684,-5.7730059940740315
