Time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
670.0,5279.324703612958,807.1189764424016,4577.396005398167,-4.978650005284678,0.9897822652117858,5.613332916385795
680.0,5229.5382035601115,817.0167990945195,4633.529334562025,-5.0391191689404025,0.9805375583191152,5.560903614589286
690.0,5179.1470118707075,826.8221746777107,4689.138370707918,-5.099000077258104,0.97118229478795,5.507847315071022
700.0,5128.157011098126,836.5339976255901,4744.216843858629,-5.158285942303643,0.9617176343424656,5.454170594949259
710.0,5076.5741516750895,846.1511739690148,4798.758549808122,-5.216970053621022,0.9521447499453632,5.399880106421653
720.0,5024.404451138879,855.6726214684686,4852.757350872338,-5.275045779196538,0.9424648276381888,5.344982575859658
730.0,4971.653993346914,865.0972697448505,4906.207176630935,-5.332506566411627,0.9326790663790943,5.28948480288843
740.0,4918.328927682797,874.4240604086414,4959.102024659819,-5.389345942984122,0.922788677878071,5.2333936594523855
750.0,4864.435468252956,883.651947187422,5011.435961254342,-5.445557517897656,0.9127948864296788,5.1767160888665655
760.0,4809.97989307398,892.7798960517189,5063.203122143008,-5.501134982318934,0.9026989287432999,5.119459104853957
770.0,4754.96854325079,901.8068853391518,5114.397713191547,-5.556072110502617,0.8925020537709467,5.061629790568939
780.0,4699.407822145765,910.7319058768613,5165.014011097236,-5.610362760683534,0.882205522532652,5.003235297607028
790.0,4643.30419453893,919.5539611021878,5215.046364073307,-5.664000875955983,0.8718106079394735,4.944282845001084
800.0,4586.664185779369,928.2720671815825,5264.489192523319,-5.716980485139836,0.8613185946141444,4.884779718204173
810.0,4529.49438092797,936.885253127724,5313.336989705361,-5.7692957036332135,0.850730778709403,4.824733268059254
820.0,4471.8014238916385,945.3925609148181,5361.584322385953,-5.8209407342514545,0.8400484677240327,4.7641509097559105
830.0,4413.592016549123,953.7930455920584,5409.225831483513,-5.871909868052146,0.8292729803166531,4.703040121774282
840.0,4354.872917868602,962.085775395225,5456.256232701255,-5.922197485145967,0.8184056461172895,4.641408444816445
850.0,4295.650943017143,970.2698318563979,5502.670317149419,-5.971798055493073,0.8074478055367664,4.579263480725416
860.0,4235.932962462212,978.3443099117657,5548.462951956673,-6.020706139684832,0.7964008095739551,4.516612891392008
870.0,4175.725901065363,986.3083180075051,5593.6290808705935,-6.0689163897106235,0.7852660196209196,4.453464397649749
880.0,4115.036737168257,994.1609782037143,5638.1637248470915,-6.116423549709503,0.7740448072659961,4.389825778158104
890.0,4053.872501671162,1001.9014262763744,5682.061982628672,-6.16322245670649,0.7627385540948507,4.3257048682742045
900.0,3992.240277104097,1009.5288118173229,5725.319031311415,-6.209308041333254,0.7513486514895512,4.261109558913338
910.0,3930.1471966907643,1017.0422983322184,5767.930126900547,-6.254675328532989,0.7398765004257019,4.196047795398438
920.0,3867.6004434054344,1024.4410633364753,5809.890604854531,-6.2993194382492375,0.728323511267677,4.1305275762988005
930.0,3804.607249022942,1031.724298449152,5851.19588061752,-6.3432355860984915,0.7166911035620046,4.064556952258297
940.0,3741.1748931619572,1038.8912094847722,5891.841450140103,-6.386419084026321,0.7049807058289371,3.998144024813326
950.0,3677.310702321694,1045.9410165430616,5931.822890388236,-6.42886534094686,0.6931937553522621,3.9312969452007605
960.0,3613.0220489122253,1052.8729540965842,5971.135859840244,-6.470569863365438,0.6813316979673936,3.8640239131561613
970.0,3548.316350278571,1059.686271076258,6009.776098971805,-6.5115282559841745,0.6693959878477943,3.7963331757025154
980.0,3483.201067718729,1066.380230954736,6047.7394307288305,-6.5517362222903355,0.657388087289776,3.7282330259297765
990.0,3417.6837054958255,1072.9541118276338,6085.021760988128,-6.591189565127291,0.645309466495725,3.65973180176548
1000.0,3351.7718098445525,1079.407206492591,6121.6190790057835,-6.629884187247879,0.6331616033558038,3.590837884736716
1010.0,3285.4729679720735,1085.738822526149,6157.527457853151,-6.667816091850018,0.6209459832281802,3.521559698723732
1020.0,3218.7948070535735,1091.9482823584308,6192.743054840388,-6.704981383094398,0.6086640987178288,3.451905708705476
1030.0,3151.7449932226295,1098.034923345609,6227.262111927443,-6.741376266604085,0.5963174494539644,3.3818844194973408
1040.0,3084.3312305565887,1103.9980978401488,6261.080956122416,-6.776997049945904,0.5839075418661519,3.31150437448143
1050.0,3016.5612600571294,1109.8371732588103,6294.195999867231,-6.8118401430934234,0.5714358889591495,3.240774154329631
1060.0,2948.442858626195,1115.5515321484017,6326.603741410528,-6.845902058871436,0.5589040100865377,3.169702375719797
1070.0,2879.9838380374813,1121.140572249267,6358.300765167725,-6.879179413381764,0.5463134307231857,3.0982976900453463
1080.0,2811.1920439036635,1126.6037065564988,6389.283742068179,-6.911668926410283,0.5336656822366126,3.026568782118582
1090.0,2742.0753546395604,1131.940363378865,6419.5494298893655,-6.943367421815036,0.5209623016572951,2.954524368868049
1100.0,2672.64168042141,1137.149986395438,6449.094673578045,-6.974271827895308,0.5082048314479796,2.8821731980302356
1110.0,2602.898962142457,1142.2320347099178,6477.916405558348,-7.004379177741577,0.4953948192720527,2.8095240468359344
1120.0,2532.8551703650414,1147.1859829026384,6506.011646026707,-7.033686609566201,0.4825338177610263,2.736585720691591
1130.0,2462.5183042693793,1152.0113210802485,6533.3775032336225,-7.062191367014777,0.46962338428119477,2.6633670518559507
1140.0,2391.896390599232,1156.7075549230606,6560.011173752182,-7.089890799458053,0.4566650806995206,2.5898768981123275
1150.0,2320.9974826046514,1161.2742057300557,6585.909942733306,-7.116782362264336,0.4436604731488058,2.5161241414368294
1160.0,2249.829658982008,1165.7108104615438,6611.071184147674,-7.1428636170522815,0.43061113179220684,2.4421176866628533
1170.0,2178.401022811485,1170.016921779466,6635.492361014302,-7.1681322319240355,0.4175186305871509,2.367866460142192
1180.0,2106.7197004922446,1174.1921080853374,6659.171025615724,-7.192585981678621,0.40438454704871196,2.2933794084030703
1190.0,2034.7938406754586,1178.2359535558244,6682.104819699755,-7.21622274800555,0.3912104620125052,2.2186654968054547
1200.0,1962.631613195403,1182.1480581759497,6704.29147466781,-7.239040519658571,0.3779979593971579,2.1437337081939596
1210.0,1890.2412079988173,1185.928037769921,6725.72881174975,-7.261037392609548,0.36474862596641644,2.0685930415486906
1220.0,1817.6308340727219,1189.5755240295853,6746.414742165237,-7.282211570182392,0.35146405109094847,1.993252510634355
1230.0,1744.8087183708979,1193.0901645404947,6766.34726727158,-7.302561363167053,0.33814582650989883,1.917721142647982
1240.0,1671.7831047392274,1196.4716228055938,6785.52447869806,-7.322085189913513,0.3247955460922592,1.8420079768655824
1250.0,1598.5622528400922,1199.7195782665162,6803.9445584667155,-7.340781576405791,0.3114148055981111,1.7661220632880887
1260.0,1525.1544370760344,1202.8337263224976,6821.6057790995965,-7.358649156315934,0.2980052024398007,1.690072461286916
1270.0,1451.567945512875,1205.8137783468956,6838.506503712466,-7.375686671037993,0.2845683354431069,1.6138682382494725
1280.0,1377.811078802495,1208.6594617013266,6854.645186094961,-7.391892969701989,0.27110580460845973,1.537518468224968
1290.0,1303.892149105475,1211.3705197474112,6870.020370777211,-7.40726700916789,0.2576192108722711,1.4610322305708516
1300.0,1229.8194790137961,1213.9467118561338,6884.63069308292,-7.421807853999583,0.2441101558684356,1.3844186086002166
1310.0,1155.6014004738006,1216.387813414818,6898.474879168921,-7.4355146764189195,0.23058024169006192,1.3076866882305123
1320.0,1081.2462537096112,1218.6936158317187,6911.551746051226,-7.448386756239805,0.21703107065149352,1.2308455566338972
1330.0,1006.7623861472132,1220.8639265382337,6923.860201617565,-7.460423480782423,0.203464245050678,1.1539043008895684
1340.0,932.158151339389,1222.8985689887404,6935.399244626461,-7.4716243447676,0.18988136693194438,1.0768720066384068
1350.0,857.441907891713,1224.7973826580599,6946.167964692845,-7.481988950191385,0.17628403784924648,0.9997577567402628
1360.0,782.6220183897992,1226.5602230365523,6956.165542260247,-7.491517006179905,0.16267385862993228,0.9225706299342269
1370.0,707.7068483280002,1228.1869616228516,6965.391248559589,-7.500208328824528,0.1490524291390961,0.8453196995022049
1380.0,632.7047650397549,1229.6774859142427,6973.844445554611,-7.508062840997465,0.1354213480445731,0.7680140319361357
1390.0,557.6241366297803,1231.0316993946885,6981.524585873973,-7.515080572147822,0.12178221258263283,0.690662685609175
1400.0,482.4733309083021,1232.2495215205147,6988.431212730064,-7.5212616580782425,0.10813661832443057,0.6132747094511739
1410.0,407.2607143275196,1233.3308877037591,6994.563959824576,-7.5266063407022035,0.09448615894327216,0.5358591416287738
1420.0,331.9946509204976,1234.275749293192,6999.922551240864,-7.531114967782072,0.08083242598275035,0.45842500823044297
1430.0,256.68350124267687,1235.0840735530194,7004.5068013231685,-7.534787992648021,0.06717700862580855,0.3809813219567715
1440.0,181.33562131619667,1235.7558436392776,7008.316614542737,-7.537625973897929,0.05352149346478784,0.3035370808163442
1450.0,105.95936157721736,1236.2910585739255,7011.351985350901,-7.539629575078369,0.039867464272513024,0.22610126682750586
1460.0,30.563065826433682,1236.6897332166504,7013.612998019175,-7.5407995643468135,0.026216501774472732,0.1486828447263302
1470.0,-44.844929817034455,1236.9518982343952,7015.0998264664395,-7.541136814115198,0.01257018342214792,0.07129076068110275
1480.0,-120.25629795818644,1237.0776000686167,7015.812734073251,-7.540642300674952,-0.0010699168324569382,-0.006066058986375779
1490.0,-195.66272096493597,1237.0669009002922,7015.752073483387,-7.539317103803673,-0.014702228761026673,-0.08337870907236333
1500.0,-271.05589200297266,1236.919878612682,7014.9182863926635,-7.537162406353567,-0.028325186081839277,-0.16063830675532653
